3.100000000000000089e+00,1.000000000000000000e+00
3.075000000000000178e+00,1.000000000000000000e+00
3.049999999999999822e+00,1.000000000000000000e+00
3.024999999999999911e+00,1.000000000000000000e+00
3.000000000000000000e+00,1.000000000000000000e+00
2.975000000000000089e+00,1.000000000000000000e+00
2.950000000000000178e+00,1.000000000000000000e+00
2.924999999999999822e+00,1.000000000000000000e+00
2.899999999999999911e+00,1.000000000000000000e+00
2.875000000000000000e+00,1.000000000000000000e+00
2.850000000000000089e+00,1.000000000000000000e+00
2.825000000000000178e+00,1.000000000000000000e+00
2.799999999999999822e+00,1.000000000000000000e+00
2.774999999999999911e+00,1.000000000000000000e+00
2.750000000000000000e+00,1.000000000000000000e+00
2.725000000000000089e+00,1.000000000000000000e+00
2.700000000000000178e+00,1.000000000000000000e+00
2.674999999999999822e+00,1.000000000000000000e+00
2.649999999999999911e+00,1.000000000000000000e+00
2.625000000000000000e+00,1.000000000000000000e+00
2.600000000000000089e+00,1.000000000000000000e+00
2.575000000000000178e+00,1.000000000000000000e+00
2.549999999999999822e+00,1.000000000000000000e+00
2.524999999999999911e+00,1.000000000000000000e+00
2.500000000000000000e+00,1.000000000000000000e+00
2.475000000000000089e+00,1.000000000000000000e+00
2.450000000000000178e+00,1.000000000000000000e+00
2.424999999999999822e+00,1.000000000000000000e+00
2.399999999999999911e+00,1.000000000000000000e+00
2.375000000000000000e+00,1.000000000000000000e+00
2.350000000000000089e+00,1.000000000000000000e+00
2.325000000000000178e+00,1.000000000000000000e+00
2.299999999999999822e+00,1.000000000000000000e+00
2.274999999999999911e+00,1.000000000000000000e+00
2.250000000000000000e+00,1.000000000000000000e+00
2.225000000000000089e+00,1.000000000000000000e+00
2.200000000000000178e+00,1.000000000000000000e+00
2.174999999999999822e+00,1.000000000000000000e+00
2.149999999999999911e+00,1.000000000000000000e+00
2.125000000000000000e+00,1.000000000000000000e+00
2.100000000000000089e+00,1.000000000000000000e+00
2.075000000000000178e+00,1.000000000000000000e+00
2.049999999999999822e+00,1.000000000000000000e+00
2.024999999999999911e+00,1.000000000000000000e+00
2.000000000000000000e+00,1.000000000000000000e+00
1.975000000000000089e+00,1.000000000000000000e+00
1.949999999999999956e+00,1.000000000000000000e+00
1.925000000000000044e+00,1.000000000000000000e+00
1.899999999999999911e+00,1.000000000000000000e+00
1.875000000000000000e+00,1.000000000000000000e+00
1.850000000000000089e+00,1.000000000000000000e+00
1.824999999999999956e+00,1.000000000000000000e+00
1.800000000000000044e+00,1.000000000000000000e+00
1.774999999999999911e+00,1.000000000000000000e+00
1.750000000000000000e+00,1.000000000000000000e+00
1.725000000000000089e+00,1.000000000000000000e+00
1.699999999999999956e+00,1.000000000000000000e+00
1.675000000000000044e+00,1.000000000000000000e+00
1.649999999999999911e+00,1.000000000000000000e+00
1.625000000000000000e+00,1.000000000000000000e+00
1.600000000000000089e+00,1.000000000000000000e+00
1.574999999999999956e+00,1.000000000000000000e+00
1.550000000000000044e+00,1.000000000000000000e+00
1.524999999999999911e+00,1.000000000000000000e+00
